flight_date,registration,hour,position_count,avg_altitude,min_altitude
2024-11-20,N625FB,1,356,2034.4101123595505618,0
2024-11-20,N625FB,2,778,1712.1465295629820051,0
2024-11-20,N621FB,3,562,1620.8185053380782918,0
2024-11-20,N625FB,3,786,1654.4847328244274809,0
2024-11-20,N621FB,4,1244,1555.7475884244372990,1300
2024-11-20,N624FB,4,1,0.00000000000000000000,0
2024-11-20,N621FB,5,87,1655.4597701149425287,0
2024-11-20,N624FB,5,1285,1596.5953307392996109,0
2024-11-20,N624FB,23,682,1741.7521994134897361,0
2024-11-21,N624FB,0,665,1813.5338345864661654,0
2024-11-21,N624FB,1,335,1790.5223880597014925,0
2024-11-21,N624FB,2,1456,1971.1023351648351648,1425
2024-11-21,N621FB,3,566,1463.0742049469964664,0
2024-11-21,N624FB,3,969,1781.8369453044375645,0
2024-11-21,N621FB,4,1330,1436.7293233082706767,1100
2024-11-21,N621FB,5,236,1556.4618644067796610,0
2024-11-21,N625FB,5,1202,1755.6364392678868552,0
2024-11-21,N624FB,23,994,1928.6217303822937626,0
2024-11-22,N624FB,0,375,1778.0666666666666667,0
2024-11-22,N624FB,2,1130,1879.4690265486725664,0
2024-11-22,N621FB,3,758,1701.9129287598944591,0
2024-11-22,N624FB,3,832,1811.9591346153846154,0
2024-11-22,N621FB,4,1393,1794.9389806173725772,1500
2024-11-22,N625FB,4,9,0.00000000000000000000,0
2024-11-22,N621FB,5,89,1682.3033707865168539,0
2024-11-22,N625FB,5,1279,1739.2689601250977326,0
2024-11-22,N624FB,22,182,1818.1318681318681319,0
2024-11-22,N624FB,23,1202,1817.7412645590682196,1425
2024-11-23,N624FB,0,1424,2098.1214887640449438,1500
2024-11-23,N624FB,1,389,1883.5475578406169666,0
2024-11-23,N624FB,2,574,1786.5853658536585366,0
2024-11-23,N624FB,3,709,1844.7813822284908322,0
2024-11-23,N625FB,3,656,1712.3475609756097561,0
2024-11-23,N625FB,4,1302,1778.9362519201228879,1450
2024-11-23,N624FB,5,1328,1990.8697289156626506,0
2024-11-23,N625FB,5,125,1939.0000000000000000,0
2024-11-23,N624FB,23,1166,1935.9777015437392796,0
2024-11-24,N624FB,0,580,2149.8275862068965517,0
2024-11-24,N624FB,2,1048,1952.9580152671755725,0
2024-11-24,N623FB,3,508,1701.4271653543307087,0
2024-11-24,N624FB,3,809,1837.5772558714462299,0
2024-11-24,N623FB,4,1074,1872.6722532588454376,1475
2024-11-24,N623FB,5,163,1959.5092024539877301,0
2024-11-24,N625FB,5,1060,1847.8537735849056604,0
2024-11-24,N623FB,23,981,1837.0540265035677880,0
2024-11-25,N623FB,0,847,1874.8524203069657615,0
2024-11-25,N623FB,2,1318,1630.2162367223065250,0
2024-11-25,N621FB,3,505,1577.6732673267326733,0
2024-11-25,N623FB,3,1287,1568.0069930069930070,0
2024-11-25,N621FB,4,1504,1808.8430851063829787,1425
2024-11-25,N625FB,4,1,0.00000000000000000000,0
2024-11-25,N621FB,5,108,1818.0555555555555556,0
2024-11-25,N625FB,5,1219,1762.2231337161607875,0
2024-11-25,N623FB,23,775,1523.3548387096774194,0
2024-11-26,N623FB,0,1205,1623.6307053941908714,0
2024-11-26,N623FB,2,968,1700.9297520661157025,0
2024-11-26,N623FB,3,872,1566.8577981651376147,0
2024-11-26,N625FB,5,1307,1945.8301453710788064,0
2024-11-26,N623FB,22,1254,1739.1547049441786284,1425
2024-11-26,N621FB,23,140,2023.3928571428571429,0
2024-11-26,N623FB,23,371,1799.5956873315363881,0
2024-11-27,N621FB,0,793,1926.4817150063051702,0
2024-11-27,N621FB,1,794,1740.0503778337531486,0
2024-11-27,N623FB,2,880,1729.4034090909090909,0
2024-11-27,N623FB,3,1556,1800.9640102827763496,1500
2024-11-27,N623FB,4,79,1827.5316455696202532,0
2024-11-27,N625FB,5,1331,1786.4012021036814425,0
2024-11-27,N623FB,23,1205,1927.0954356846473029,0
2024-11-28,N623FB,0,822,1786.2834549878345499,0
2024-11-28,N623FB,1,925,1919.8108108108108108,0
2024-11-28,N623FB,2,817,1910.1897184822521420,0
2024-11-28,N625FB,3,736,1687.0584239130434783,0
2024-11-28,N624FB,4,1106,1815.5063291139240506,0
2024-11-28,N625FB,4,1317,1849.1647684130599848,1575
2024-11-28,N624FB,5,1109,1817.8313796212804328,0
2024-11-28,N625FB,5,223,1894.9551569506726457,0
2024-11-29,N623FB,1,659,1696.7374810318664643,0
2024-11-29,N623FB,2,633,1670.2606635071090047,0
2024-11-29,N623FB,4,1143,1804.8775153105861767,0
2024-11-29,N623FB,5,274,1852.3722627737226277,0
2024-11-29,N624FB,5,1256,1769.6058917197452229,0
2024-11-29,N625FB,22,446,1828.1950672645739910,0
2024-11-29,N625FB,23,1415,1722.5441696113074205,1400
2024-11-30,N625FB,0,524,1788.5496183206106870,0
2024-11-30,N625FB,2,1192,1711.3045302013422819,0
2024-11-30,N624FB,3,672,1660.5654761904761905,0
2024-11-30,N625FB,3,825,1596.6060606060606061,0
2024-11-30,N624FB,4,1272,1605.3655660377358491,1375
2024-11-30,N623FB,5,1245,1693.6546184738955823,0
2024-11-30,N624FB,5,172,1574.5639534883720930,0
2024-12-01,N625FB,3,652,1485.5061349693251534,0
2024-12-01,N625FB,4,1376,1661.5370639534883721,1375
2024-12-01,N624FB,5,1210,1784.1322314049586777,0
2024-12-01,N625FB,5,160,1678.1250000000000000,0
2024-12-01,N623FB,23,946,1777.6955602536997886,0
2024-12-02,N623FB,0,1296,1815.9915123456790123,0
2024-12-02,N623FB,2,1086,1734.2311233885819521,0
2024-12-02,N623FB,3,991,1847.0988900100908174,0
2024-12-02,N624FB,3,640,1675.4296875000000000,0
2024-12-02,N624FB,4,1347,1672.8656273199703044,1500
2024-12-02,N624FB,5,320,1797.5000000000000000,0
2024-12-02,N625FB,5,1160,1718.2543103448275862,0
2024-12-02,N624FB,23,851,1789.3654524089306698,0
2024-12-03,N624FB,0,1127,1931.8544809228039042,0
2024-12-03,N624FB,2,1022,2001.9324853228962818,0
2024-12-03,N623FB,3,557,1846.3195691202872531,0
2024-12-03,N624FB,3,764,1791.8193717277486911,0
2024-12-03,N623FB,4,1271,1669.6498819826907946,1350
2024-12-03,N623FB,5,139,1631.6546762589928058,0
2024-12-03,N625FB,5,1109,2116.1857529305680794,0
2024-12-03,N624FB,22,1349,1852.2053372868791698,0
2024-12-03,N624FB,23,1457,1800.0171585449553878,1550
2024-12-04,N624FB,0,56,1727.2321428571428571,0
2024-12-04,N624FB,2,1084,1763.6531365313653137,0
2024-12-04,N624FB,3,929,1753.8213132400430571,0
2024-12-04,N625FB,3,542,1578.9206642066420664,0
2024-12-04,N625FB,4,1411,1659.0184266477675408,1400
2024-12-04,N625FB,5,208,1665.3846153846153846,0
2024-12-04,N621FB,22,81,1793.5185185185185185,1450
2024-12-04,N624FB,22,582,1854.5103092783505155,0
2024-12-04,N624FB,23,1491,1834.7250167672702884,1575
2024-12-05,N624FB,0,204,1831.4950980392156863,0
2024-12-05,N624FB,1,811,1642.7558569667077682,0
2024-12-05,N624FB,2,1324,1713.3874622356495468,1300
2024-12-05,N624FB,3,420,1546.9047619047619048,0
2024-12-05,N623FB,5,1167,1876.3281919451585261,0
2024-12-05,N623FB,23,993,1685.9264853977844914,0
2024-12-06,N623FB,0,666,1682.2447447447447447,1400
2024-12-06,N623FB,2,1075,1675.2325581395348837,0
2024-12-06,N623FB,3,623,1772.2712680577849117,0
2024-12-06,N624FB,3,614,1614.0879478827361564,0
2024-12-06,N624FB,4,1377,1667.1205519244734931,1425
2024-12-06,N623FB,5,1263,1844.1409342834520982,0
2024-12-06,N624FB,5,138,1741.1231884057971014,0
2024-12-06,N623FB,23,879,1914.2491467576791809,0
2024-12-07,N623FB,0,456,2002.5219298245614035,0
2024-12-07,N623FB,2,1202,1848.9184692179700499,0
2024-12-07,N623FB,3,623,1792.7768860353130016,0
2024-12-07,N624FB,3,635,1719.3700787401574803,0
2024-12-07,N624FB,4,1439,1684.7116052814454482,1375
2024-12-07,N624FB,5,475,1546.3157894736842105,0
2024-12-07,N625FB,5,1078,1780.3803339517625232,0
2024-12-07,N625FB,23,969,1590.2476780185758514,0
2024-12-08,N625FB,0,796,1832.4748743718592965,0
2024-12-08,N625FB,1,12,0.00000000000000000000,0
2024-12-08,N625FB,2,1281,1753.4933645589383294,0
2024-12-08,N624FB,3,762,2094.4553805774278215,0
2024-12-08,N625FB,3,696,1768.7500000000000000,0
2024-12-08,N624FB,4,1429,1916.0601819454163751,1350
2024-12-08,N623FB,5,1166,1737.5428816466552316,0
2024-12-08,N624FB,5,142,1714.0845070422535211,0
2024-12-08,N624FB,22,377,1947.4137931034482759,0
2024-12-08,N624FB,23,1233,1744.9918896999188970,1400
2024-12-09,N624FB,0,375,1870.6666666666666667,0
2024-12-09,N624FB,2,992,1774.9495967741935484,0
2024-12-09,N624FB,3,678,1947.0870206489675516,0
2024-12-09,N625FB,3,571,1493.1260945709281961,0
2024-12-09,N625FB,4,1223,1605.5600981193785773,1325
2024-12-09,N623FB,5,1158,2100.4749568221070812,0
2024-12-09,N625FB,5,250,1540.8000000000000000,0
2024-12-09,N625FB,22,432,1916.7824074074074074,0
2024-12-09,N625FB,23,629,1945.3100158982511924,0
2024-12-10,N625FB,0,1381,1784.7936278059377263,1500
2024-12-10,N621FB,1,355,1767.0422535211267606,0
2024-12-10,N625FB,1,448,1785.3236607142857143,0
2024-12-10,N621FB,2,1077,1792.4326833797585887,0
2024-12-10,N625FB,2,845,1581.3017751479289941,0
2024-12-10,N624FB,3,683,1618.4846266471449488,0
2024-12-10,N625FB,3,1187,1669.6714406065711879,0
2024-12-10,N624FB,4,1288,1507.6475155279503106,1250
2024-12-10,N624FB,5,79,1665.1898734177215190,1275
2024-12-10,N625FB,5,1241,1693.8557614826752619,0
2024-12-10,N624FB,23,1370,1702.0620437956204380,0
2024-12-11,N624FB,0,500,1591.9500000000000000,0
2024-12-11,N624FB,2,1303,1532.8856485034535687,0
2024-12-11,N624FB,3,783,1424.7126436781609195,0
2024-12-11,N625FB,5,1216,1433.4703947368421053,0
2024-12-11,N623FB,22,219,1660.5022831050228311,1500
2024-12-11,N621FB,23,1261,1634.8136399682791435,0
2024-12-11,N623FB,23,304,1719.1611842105263158,0
2024-12-12,N621FB,0,977,1646.4943705220061412,0
2024-12-12,N623FB,0,112,1570.9821428571428571,0
2024-12-12,N623FB,1,59,1697.0338983050847458,0
2024-12-12,N621FB,2,1256,1640.9036624203821656,0
2024-12-12,N623FB,2,423,1668.5579196217494090,0
2024-12-12,N621FB,3,884,1833.6255656108597285,0
2024-12-12,N624FB,3,547,1610.6489945155393053,0
2024-12-12,N624FB,4,1403,1634.6400570206699929,1300
2024-12-12,N625FB,4,1,0.00000000000000000000,0
2024-12-12,N624FB,5,90,1722.7777777777777778,0
2024-12-12,N625FB,5,1343,1769.5830230826507818,0
2024-12-13,N625FB,0,638,1928.2131661442006270,0
2024-12-13,N625FB,2,1149,1859.4647519582245431,0
2024-12-13,N625FB,3,1191,1721.2006717044500420,0
2024-12-13,N624FB,5,1191,1665.1133501259445844,0
2024-12-14,N625FB,0,824,1718.6589805825242718,0
2024-12-14,N625FB,1,1030,1824.9757281553398058,0
2024-12-14,N624FB,5,1531,1761.4141084258654474,0
2024-12-15,N624FB,3,820,1625.4268292682926829,0
2024-12-15,N624FB,4,1446,1646.9744121715076072,1300
2024-12-15,N624FB,5,190,1594.4736842105263158,0
2024-12-15,N625FB,5,1402,1785.6455064194008559,0
2024-12-15,N625FB,23,1103,1748.1867633726201269,0
2024-12-16,N625FB,0,756,1839.9470899470899471,0
2024-12-16,N625FB,1,2,0.00000000000000000000,0
2024-12-16,N625FB,2,1196,1713.0852842809364548,0
2024-12-16,N621FB,3,645,1675.1550387596899225,0
2024-12-16,N625FB,3,1528,1764.3815445026178010,1525
2024-12-16,N621FB,4,1313,1616.0510281797410510,1275
2024-12-16,N625FB,4,126,1680.5555555555555556,0
2024-12-16,N621FB,5,390,1443.2051282051282051,0
2024-12-16,N625FB,5,1314,1820.5098934550989346,0
2024-12-16,N625FB,22,220,1525.9090909090909091,0
2024-12-16,N625FB,23,1414,1857.6379066478076379,1500
2024-12-17,N625FB,0,347,1846.1095100864553314,0
2024-12-17,N625FB,2,1261,2171.8675654242664552,0
2024-12-17,N623FB,3,629,1612.7583465818759936,0
2024-12-17,N625FB,3,1145,1817.0960698689956332,0
2024-12-17,N623FB,4,1433,1572.3656664340544313,1400
2024-12-17,N623FB,5,862,1665.4292343387470998,1325
2024-12-17,N625FB,22,991,1769.8536831483350151,0
2024-12-17,N625FB,23,1016,1726.1811023622047244,0
2024-12-18,N625FB,2,1257,1626.8695306284805091,0
2024-12-18,N624FB,3,528,1462.5946969696969697,0
2024-12-18,N625FB,3,836,1759.0011961722488038,0
2024-12-18,N624FB,4,1336,1536.1901197604790419,1250
2024-12-18,N624FB,5,126,1674.8015873015873016,0
2024-12-18,N625FB,5,1265,1788.8537549407114625,0
2024-12-18,N624FB,23,1137,1786.8953386103781882,0
2024-12-19,N624FB,0,857,1965.4609101516919487,0
2024-12-19,N624FB,2,1295,1768.0888030888030888,0
2024-12-19,N621FB,3,595,1599.5378151260504202,0
2024-12-19,N624FB,3,824,1673.0582524271844660,0
2024-12-19,N621FB,4,1440,1417.9340277777777778,1225
2024-12-19,N621FB,5,101,1634.1584158415841584,0
2024-12-19,N625FB,5,1299,1659.3533487297921478,0
2024-12-19,N625FB,22,20,0.00000000000000000000,0
2024-12-19,N625FB,23,1257,1678.6595067621320605,0
2024-12-20,N625FB,0,849,1537.7797408716136631,1300
2024-12-20,N625FB,2,1352,1518.8609467455621302,0
2024-12-20,N621FB,3,614,1641.4902280130293160,0
2024-12-20,N625FB,3,666,1553.8288288288288288,1275
2024-12-20,N621FB,4,1396,1733.0229226361031519,1375
2024-12-20,N621FB,5,657,1478.7290715372907154,0
2024-12-20,N625FB,5,1292,1753.5797213622291022,0
2024-12-20,N624FB,22,69,1036.2318840579710145,0
2024-12-20,N624FB,23,1307,1712.5669472073450650,1200
2024-12-21,N624FB,0,388,1717.3324742268041237,0
2024-12-21,N624FB,2,1232,1697.1590909090909091,0
2024-12-21,N621FB,3,683,1570.8638360175695461,0
2024-12-21,N624FB,3,1023,1652.9081133919843597,0
2024-12-21,N621FB,4,1427,1676.6818500350385424,1400
2024-12-21,N621FB,5,197,1951.6497461928934010,0
2024-12-21,N625FB,5,1305,1601.5325670498084291,0
2024-12-21,N624FB,22,117,1484.6153846153846154,0
2024-12-21,N624FB,23,1369,1741.8371073776479182,1375
2024-12-22,N624FB,0,464,1716.5948275862068966,0
2024-12-22,N624FB,1,156,1537.3397435897435897,0
2024-12-22,N624FB,2,1384,1629.5881502890173410,1325
2024-12-22,N621FB,3,754,1556.6644562334217507,0
2024-12-22,N624FB,3,839,1637.1275327771156138,0
2024-12-22,N621FB,4,1499,1581.8212141427618412,1300
2024-12-22,N625FB,4,2,0.00000000000000000000,0
2024-12-22,N621FB,5,127,1672.0472440944881890,0
2024-12-22,N625FB,5,1413,1724.0268931351733900,0
2024-12-22,N623FB,22,519,1695.4720616570327553,0
2024-12-22,N623FB,23,928,1706.4385775862068966,1425
2024-12-23,N621FB,2,1154,1737.4350086655112652,0
2024-12-23,N621FB,3,819,1833.5775335775335775,0
2024-12-23,N623FB,3,695,1684.8201438848920863,0
2024-12-23,N623FB,4,1539,1815.8544509421702404,1500
2024-12-23,N623FB,5,321,1826.3239875389408100,0
2024-12-23,N625FB,5,1236,1731.4320388349514563,0
2024-12-23,N625FB,23,1088,1869.4623161764705882,0
2024-12-24,N625FB,0,1288,1785.5784161490683230,0
2024-12-24,N625FB,2,1124,1830.2268683274021352,0
2024-12-24,N624FB,3,611,1582.6923076923076923,0
2024-12-24,N625FB,3,1041,1749.9519692603266090,0
2024-12-24,N621FB,4,2,0.00000000000000000000,0
2024-12-24,N624FB,4,1464,1541.4446721311475410,1325
2024-12-24,N621FB,5,1420,1684.4542253521126761,0
2024-12-24,N624FB,5,157,1632.3248407643312102,0
2024-12-24,N621FB,23,1112,1988.0170863309352518,0
2024-12-25,N621FB,0,705,2261.4539007092198582,0
2024-12-25,N621FB,2,1406,1981.5078236130867710,0
2024-12-25,N621FB,3,923,2043.2556879739978332,0
2024-12-25,N625FB,3,647,1890.9969088098918083,0
2024-12-25,N625FB,4,1180,1913.3050847457627119,0
2024-12-25,N623FB,22,285,1736.8421052631578947,0
2024-12-25,N623FB,23,1435,1875.1567944250871080,1450
2024-12-26,N623FB,0,438,1975.5707762557077626,0
2024-12-26,N623FB,1,97,1668.5567010309278351,0
2024-12-26,N623FB,2,1375,2035.6545454545454545,1700
2024-12-26,N623FB,3,298,1809.8154362416107383,0
2024-12-26,N623FB,4,1418,1815.7616361071932299,1575
2024-12-26,N625FB,4,43,1082.5581395348837209,0
2024-12-26,N623FB,5,204,1754.1666666666666667,0
2024-12-26,N625FB,5,1153,1810.2558542931483088,1425
2024-12-26,N623FB,22,46,880.9782608695652174,0
2024-12-26,N623FB,23,1325,1627.7735849056603774,1375
2024-12-27,N623FB,0,619,1823.4248788368336026,0
2024-12-27,N623FB,2,1355,1788.8007380073800738,0
2024-12-27,N621FB,3,563,1639.4760213143872114,0
2024-12-27,N623FB,3,897,2002.2853957636566332,0
2024-12-27,N621FB,4,1349,1719.1623424759080801,1425
2024-12-27,N621FB,5,210,1864.8809523809523810,0
2024-12-27,N623FB,5,1296,1614.2361111111111111,0
2024-12-27,N622FB,22,506,1830.4841897233201581,0
2024-12-27,N622FB,23,1015,2021.4532019704433498,0
2024-12-28,N622FB,1,49,1190.8163265306122449,0
2024-12-28,N622FB,2,1324,1767.4848942598187311,1575
2024-12-28,N622FB,3,1039,1630.0769971126082772,0
2024-12-28,N625FB,3,678,1579.3879056047197640,0
2024-12-28,N625FB,4,1424,1817.9248595505617978,1350
2024-12-28,N621FB,5,693,1730.6998556998556999,0
2024-12-28,N625FB,5,358,1753.7011173184357542,0
2024-12-28,N622FB,22,310,1723.5483870967741935,0
2024-12-28,N622FB,23,1294,1637.7511591962905719,1325
2024-12-29,N622FB,0,225,1651.8888888888888889,0
2024-12-29,N622FB,2,1255,1618.6254980079681275,0
2024-12-29,N622FB,3,733,1654.0586630286493861,0
2024-12-29,N625FB,3,690,1621.3405797101449275,0
2024-12-29,N625FB,4,1361,1649.3754592211609111,1400
2024-12-29,N623FB,5,1367,1600.8961228968544257,0
2024-12-29,N625FB,5,132,1714.9621212121212121,0
2024-12-29,N621FB,23,949,1778.1085353003161222,0
2024-12-30,N621FB,0,743,1763.9636608344549125,0
2024-12-30,N621FB,2,1192,1867.9320469798657718,0
2024-12-30,N624FB,2,82,1529.5731707317073171,0
2024-12-30,N621FB,3,749,1907.5433911882510013,0
2024-12-30,N624FB,3,1209,1844.4789081885856079,0
2024-12-30,N624FB,4,1399,1943.2630450321658327,1500
2024-12-30,N623FB,5,1436,1830.2054317548746518,0
2024-12-30,N624FB,5,92,1901.9021739130434783,0
2024-12-30,N621FB,22,1308,1859.6903669724770642,0
2024-12-30,N621FB,23,1462,2027.0690834473324213,1625
2024-12-31,N621FB,0,127,1913.7795275590551181,0
2024-12-31,N621FB,2,1330,1769.0601503759398496,0
2024-12-31,N621FB,3,1062,1879.3314500941619586,0
2024-12-31,N621FB,5,1384,1867.5216763005780347,0
2024-12-31,N622FB,22,209,1719.9760765550239234,0
2024-12-31,N622FB,23,1284,1823.7928348909657321,1525
2025-01-01,N622FB,0,807,1850.3097893432465923,0
2025-01-01,N622FB,1,1308,1854.1093272171253823,1450
2025-01-01,N622FB,2,239,2093.9330543933054393,0
2025-01-01,N621FB,3,501,1687.2754491017964072,0
2025-01-01,N621FB,4,1354,1619.4977843426883309,1400
2025-01-01,N622FB,4,1,0.00000000000000000000,0
2025-01-01,N621FB,5,255,1539.6078431372549020,0
2025-01-01,N622FB,5,1304,1739.7814417177914110,0
2025-01-01,N622FB,23,1220,1721.5573770491803279,0
2025-01-02,N622FB,0,876,1510.0742009132420091,0
2025-01-02,N622FB,2,1324,1710.6873111782477341,0
2025-01-02,N622FB,3,702,1651.9230769230769231,0
2025-01-02,N623FB,3,564,1539.2287234042553191,0
2025-01-02,N623FB,4,1186,1502.5084317032040472,1250
2025-01-02,N621FB,5,1175,1795.6382978723404255,0
2025-01-02,N623FB,5,259,1670.8494208494208494,0
2025-01-02,N622FB,23,1271,1423.5641227380015736,0
2025-01-03,N622FB,0,927,1492.1251348435814455,0
2025-01-03,N622FB,2,1253,1526.1173184357541899,0
2025-01-03,N621FB,3,717,1646.0599721059972106,0
2025-01-03,N622FB,3,1082,1482.9482439926062847,0
2025-01-03,N621FB,4,1317,1743.4130599848139711,1400
2025-01-03,N621FB,5,264,1655.3977272727272727,0
2025-01-03,N622FB,5,1322,1617.4546142208774584,0
2025-01-03,N623FB,23,1341,1687.5838926174496644,0
2025-01-04,N623FB,0,1279,1769.1164972634870993,1425
2025-01-04,N623FB,2,1261,1629.8572561459159397,0
2025-01-04,N623FB,3,899,1715.2113459399332592,0
2025-01-04,N625FB,3,625,1730.5600000000000000,0
2025-01-04,N625FB,4,1372,1736.1151603498542274,1425
2025-01-04,N621FB,5,1345,1748.1412639405204461,0
2025-01-04,N625FB,5,362,1787.9143646408839779,0
2025-01-04,N623FB,23,545,1870.6880733944954128,0
2025-01-05,N623FB,2,1112,1952.7428057553956835,0
2025-01-05,N621FB,3,599,1687.8964941569282137,0
2025-01-05,N623FB,3,951,1800.8412197686645636,0
2025-01-05,N621FB,4,1273,1621.4257659073055774,1400
2025-01-05,N621FB,5,129,1710.2713178294573643,0
2025-01-05,N623FB,5,1297,1607.5558982266769468,0
2025-01-05,N621FB,23,1284,1844.2172897196261682,0
2025-01-06,N621FB,0,938,1795.3091684434968017,0
2025-01-06,N621FB,2,1252,1527.0167731629392971,0
2025-01-06,N621FB,3,931,1496.2137486573576799,0
2025-01-06,N622FB,3,652,1658.9723926380368098,0
2025-01-06,N622FB,4,1253,1679.4293695131683958,1425
2025-01-06,N623FB,4,2,0.00000000000000000000,0
2025-01-06,N622FB,5,267,1610.1123595505617978,0
2025-01-06,N623FB,5,1433,1811.7585484996510816,0
2025-01-06,N625FB,23,1328,1733.8290662650602410,0
2025-01-07,N625FB,0,1157,1746.6724286949006050,0
2025-01-07,N625FB,2,1076,1662.1979553903345725,0
2025-01-07,N623FB,3,699,1926.3233190271816881,0
2025-01-07,N625FB,3,1076,1695.8875464684014870,0
2025-01-07,N623FB,4,1482,1996.2550607287449393,1525
2025-01-07,N622FB,5,1365,2000.8241758241758242,0
2025-01-07,N623FB,5,270,1995.1851851851851852,0
2025-01-07,N621FB,22,153,1855.7189542483660131,0
2025-01-07,N621FB,23,1369,1933.8568298027757487,1550
2025-01-08,N621FB,0,489,1840.9509202453987730,0
2025-01-08,N621FB,2,1376,1818.1322674418604651,1525
2025-01-08,N621FB,3,917,1801.4449291166848419,0
2025-01-08,N623FB,3,696,1902.9454022988505747,0
2025-01-08,N623FB,4,1327,2028.0331574981160512,1725
2025-01-08,N621FB,5,1273,2019.1084053417124902,0
2025-01-08,N623FB,5,174,2038.0747126436781609,0
2025-01-08,N621FB,23,1341,1800.7457121551081283,0
2025-01-09,N621FB,0,880,1792.2443181818181818,0
2025-01-09,N625FB,0,779,2124.7753530166880616,0
2025-01-09,N621FB,1,598,1874.4147157190635452,0
2025-01-09,N625FB,1,184,1989.9456521739130435,0
2025-01-09,N621FB,2,1030,1708.3980582524271845,0
2025-01-09,N621FB,3,757,1741.9088507265521797,0
2025-01-09,N623FB,3,643,1849.8833592534992224,0
2025-01-09,N623FB,4,1419,1758.4390415785764623,1400
2025-01-09,N621FB,5,1474,2758.0732700135685210,0
2025-01-09,N623FB,5,332,2027.1837349397590361,0
2025-01-09,N621FB,22,794,2022.3551637279596977,0
2025-01-09,N621FB,23,1286,1794.5178849144634526,0
2025-01-10,N621FB,2,1192,1620.7005033557046980,0
2025-01-10,N621FB,3,902,1706.7627494456762749,0
2025-01-10,N623FB,3,655,1512.8625954198473282,0
2025-01-10,N623FB,4,1521,1609.5825115055884287,1425
2025-01-10,N621FB,5,1183,1725.1479289940828402,0
2025-01-10,N623FB,5,175,1664.0000000000000000,0
2025-01-10,N621FB,22,1301,1853.8624135280553420,0
2025-01-10,N621FB,23,414,2005.0724637681159420,0
2025-01-11,N621FB,2,1318,1748.1600910470409712,0
2025-01-11,N621FB,3,913,1587.3767798466593647,0
2025-01-11,N622FB,3,628,1305.0557324840764331,0
2025-01-11,N622FB,4,1387,1562.9416005767844268,1350
2025-01-11,N621FB,5,1325,1534.1132075471698113,0
2025-01-11,N622FB,5,207,1647.9468599033816425,0
2025-01-11,N622FB,22,1288,1824.3594720496894410,0
2025-01-11,N622FB,23,1220,1820.0819672131147541,0
2025-01-12,N622FB,2,1093,1809.6065873741994511,0
2025-01-12,N622FB,3,636,2007.9009433962264151,0
2025-01-12,N623FB,3,767,1975.8474576271186441,0
2025-01-12,N623FB,4,1520,1914.4243421052631579,1475
2025-01-12,N621FB,5,1090,1949.7706422018348624,0
2025-01-12,N623FB,5,285,1832.4561403508771930,0
2025-01-12,N623FB,23,1197,1745.4469507101086048,0
2025-01-13,N623FB,0,1180,1703.3262711864406780,1400
2025-01-13,N623FB,1,136,1865.4411764705882353,0
2025-01-13,N623FB,2,1360,1820.3308823529411765,0
2025-01-13,N623FB,3,968,1650.6198347107438017,0
2025-01-13,N622FB,4,1,0.00000000000000000000,0
2025-01-13,N622FB,5,1220,1972.1926229508196721,0
2025-01-13,N622FB,23,866,1492.4076212471131640,0
2025-01-14,N622FB,0,940,1587.3670212765957447,0
2025-01-14,N622FB,2,1162,1801.5060240963855422,0
2025-01-14,N621FB,3,703,1788.4068278805120910,0
2025-01-14,N622FB,3,1098,1621.3342440801457195,0
2025-01-14,N621FB,4,1427,1659.3377715487035739,1350
2025-01-14,N621FB,5,200,1601.1250000000000000,0
2025-01-14,N623FB,5,1090,1681.3302752293577982,0
2025-01-15,N622FB,4,1059,1581.9405099150141643,0
2025-01-15,N623FB,4,1,0.00000000000000000000,0
2025-01-15,N622FB,5,414,1433.7560386473429952,0
2025-01-15,N623FB,5,1343,1687.0253164556962025,0
2025-01-15,N622FB,23,1147,1614.8648648648648649,1150
2025-01-16,N622FB,0,687,1622.1251819505094614,0
2025-01-16,N622FB,2,1070,1476.0514018691588785,1250
2025-01-16,N622FB,3,1151,1461.6854908774978280,0
2025-01-16,N623FB,3,670,1593.5820895522388060,0
2025-01-16,N623FB,4,1324,1681.4388217522658610,1375
2025-01-16,N622FB,5,1111,1712.1287128712871287,0
2025-01-16,N623FB,5,138,1655.4347826086956522,0
2025-01-16,N622FB,23,826,1852.8450363196125908,0
2025-01-17,N622FB,0,793,1678.2471626733921816,0
2025-01-17,N622FB,2,1245,1833.8152610441767068,0
2025-01-17,N621FB,3,582,1832.9467353951890034,0
2025-01-17,N622FB,3,873,1853.8087056128293242,0
2025-01-17,N621FB,4,1459,1689.4790952707333790,1450
2025-01-17,N621FB,5,330,1629.8484848484848485,0
2025-01-17,N623FB,5,1239,1779.2372881355932203,0
2025-01-17,N621FB,22,54,1665.2777777777777778,0
2025-01-17,N621FB,23,1416,1835.7521186440677966,1400
2025-01-18,N621FB,0,539,1785.1113172541743970,0
2025-01-18,N621FB,1,400,1980.9375000000000000,0
2025-01-18,N621FB,2,1404,1719.9074074074074074,1325
2025-01-18,N621FB,3,381,1561.4173228346456693,0
2025-01-18,N623FB,3,1200,1622.1250000000000000,0
2025-01-18,N623FB,4,1443,1663.0284130284130284,1350
2025-01-18,N623FB,5,155,1712.0967741935483871,0
2025-01-18,N625FB,5,1374,1756.5684133915574964,0
