hour,registration,unique_flights,position_records,avg_altitude,min_altitude,low_altitude_count,hover_count,total_hover_seconds
2025-04-06 19:00:00+00,N625FB,1,568,1587.7640845070422535,1225,0,0,0
2025-04-06 20:00:00+00,N625FB,1,799,1657.0400500625782228,1300,0,0,0
2025-04-06 23:00:00+00,N624FB,1,1159,1775.4961173425366695,1275,0,0,0
2025-04-07 00:00:00+00,N624FB,1,1345,1571.8215613382899628,0,4,0,0
2025-04-07 02:00:00+00,N624FB,1,1098,1821.6074681238615665,0,2,0,0
2025-04-07 03:00:00+00,N623FB,1,508,1588.6811023622047244,0,2,0,0
2025-04-07 03:00:00+00,N624FB,1,1156,1652.9195501730103806,0,5,0,0
2025-04-07 04:00:00+00,N623FB,1,1108,1548.1723826714801444,1400,0,0,0
2025-04-07 05:00:00+00,N623FB,1,226,1760.7300884955752212,1325,0,0,0
2025-04-07 06:00:00+00,N623FB,1,747,1695.9839357429718876,1350,0,0,0
2025-04-07 07:00:00+00,N623FB,1,1463,1643.3868762816131237,1350,0,0,0
2025-04-07 08:00:00+00,N623FB,1,256,1671.5820312500000000,1325,0,0,0
2025-04-07 15:00:00+00,N621FB,1,471,1953.2377919320594480,0,1,0,0
2025-04-07 16:00:00+00,N621FB,2,796,1682.4120603015075377,0,4,0,0
2025-04-07 19:00:00+00,N621FB,1,1209,1809.7601323407775021,0,1,0,0
2025-04-07 20:00:00+00,N621FB,1,416,1921.2740384615384615,0,3,0,0
2025-04-07 23:00:00+00,N623FB,1,892,1826.9618834080717489,0,2,0,0
2025-04-08 00:00:00+00,N623FB,2,1043,1732.4544582933844679,0,3,0,0
2025-04-08 02:00:00+00,N623FB,2,1073,1828.4016775396085741,0,3,0,0
2025-04-08 03:00:00+00,N623FB,1,851,1786.9565217391304348,1425,0,0,0
2025-04-08 05:00:00+00,N625FB,1,1535,2164.5114006514657980,1425,0,0,0
2025-04-08 06:00:00+00,N625FB,2,1203,2163.7157107231920200,0,5,0,0
2025-04-08 08:00:00+00,N625FB,1,1319,1710.5761940864291130,0,3,0,0
2025-04-08 09:00:00+00,N625FB,1,1467,1646.8813905930470348,1475,0,0,0
2025-04-08 10:00:00+00,N625FB,1,634,1749.7239747634069401,0,6,0,0
2025-04-08 15:00:00+00,N623FB,1,514,1557.3929961089494163,0,1,0,0
2025-04-08 16:00:00+00,N623FB,2,821,1558.6479902557856273,1350,0,0,0
2025-04-08 19:00:00+00,N623FB,1,1225,1703.1428571428571429,1375,0,0,0
2025-04-08 20:00:00+00,N623FB,1,69,1743.8405797101449275,1400,0,0,0
2025-04-08 23:00:00+00,N625FB,1,1186,1717.8962900505902192,0,1,0,0
2025-04-09 00:00:00+00,N625FB,2,863,1883.5747392815758980,0,5,0,0
2025-04-09 02:00:00+00,N625FB,1,1127,1942.4356699201419698,0,3,0,0
2025-04-09 03:00:00+00,N625FB,2,980,1715.3061224489795918,0,4,0,0
2025-04-09 05:00:00+00,N625FB,1,1209,1892.7832919768403639,0,3,0,0
2025-04-09 06:00:00+00,N625FB,1,1317,1766.5717539863325740,1425,0,0,0
2025-04-09 07:00:00+00,N625FB,1,15,1843.3333333333333333,1425,0,0,0
2025-04-09 08:00:00+00,N625FB,1,1371,1996.5536105032822757,1325,0,0,0
2025-04-09 09:00:00+00,N625FB,1,653,1990.2756508422664625,0,4,0,0
2025-04-09 16:00:00+00,N623FB,1,2,650.0000000000000000,0,1,0,0
2025-04-09 18:00:00+00,N623FB,2,1448,1674.4820441988950276,0,1,0,0
2025-04-09 19:00:00+00,N623FB,1,304,1790.1315789473684211,1325,0,0,0
2025-04-10 02:00:00+00,N624FB,1,1170,1692.8846153846153846,1500,0,0,0
2025-04-10 03:00:00+00,N623FB,1,576,1771.0069444444444444,0,1,0,0
2025-04-10 03:00:00+00,N624FB,1,1005,1671.1442786069651741,0,5,0,0
2025-04-10 04:00:00+00,N623FB,1,1380,1727.9710144927536232,1450,0,0,0
2025-04-10 05:00:00+00,N623FB,2,185,1799.5945945945945946,0,4,0,0
2025-04-10 05:00:00+00,N624FB,1,1442,1708.8245492371705964,0,2,0,0
2025-04-10 06:00:00+00,N623FB,1,668,1724.4386227544910180,0,3,0,0
2025-04-10 06:00:00+00,N624FB,1,1225,1728.7346938775510204,0,5,0,0
2025-04-10 07:00:00+00,N623FB,1,1175,1566.1914893617021277,1275,0,0,0
2025-04-10 08:00:00+00,N623FB,1,188,1708.2446808510638298,0,7,0,0
2025-04-10 08:00:00+00,N624FB,1,1111,1778.8253825382538254,0,2,0,0
2025-04-10 09:00:00+00,N624FB,1,100,1805.5000000000000000,0,4,0,0
2025-04-10 12:00:00+00,N624FB,1,725,1747.6551724137931034,0,1,0,0
2025-04-10 15:00:00+00,N625FB,2,462,1765.3138528138528139,0,3,0,0
2025-04-10 16:00:00+00,N625FB,4,316,1588.7658227848101266,0,3,0,0
2025-04-10 17:00:00+00,N623FB,1,1060,1391.4386792452830189,1150,0,0,0
2025-04-10 17:00:00+00,N625FB,1,682,1719.0982404692082111,1250,0,0,0
2025-04-10 18:00:00+00,N623FB,1,1237,1365.4001616814874697,1200,0,0,0
2025-04-10 18:00:00+00,N625FB,1,28,1498.2142857142857143,1275,0,0,0
2025-04-10 22:00:00+00,N622FB,1,67,1745.8955223880597015,0,2,0,0
2025-04-10 23:00:00+00,N622FB,1,1403,1750.3563791874554526,1450,0,0,0
2025-04-11 00:00:00+00,N622FB,2,576,1747.0052083333333333,0,2,0,0
2025-04-11 01:00:00+00,N622FB,1,196,1736.8622448979591837,0,1,0,0
2025-04-11 02:00:00+00,N622FB,1,1368,1843.9692982456140351,0,1,0,0
2025-04-11 03:00:00+00,N622FB,2,870,1930.5747126436781609,0,3,0,0
2025-04-11 03:00:00+00,N625FB,1,626,1859.7843450479233227,0,2,0,0
2025-04-11 04:00:00+00,N625FB,1,1535,1911.3192182410423453,1575,0,0,0
2025-04-11 05:00:00+00,N622FB,1,1258,1876.5103338632750397,1375,0,0,0
2025-04-11 05:00:00+00,N625FB,1,302,1810.1821192052980132,0,5,0,0
2025-04-11 06:00:00+00,N622FB,1,820,1697.4695121951219512,1350,0,0,0
2025-04-11 06:00:00+00,N625FB,1,634,1794.6766561514195584,0,2,0,0
2025-04-11 07:00:00+00,N625FB,1,1398,1785.9799713876967096,1525,0,0,0
2025-04-11 08:00:00+00,N622FB,1,1360,1706.3786764705882353,0,1,0,0
2025-04-11 08:00:00+00,N625FB,2,111,2154.7297297297297297,0,10,0,0
2025-04-11 09:00:00+00,N622FB,1,687,1633.5880640465793304,1400,0,0,0
2025-04-11 14:00:00+00,N623FB,1,46,1695.1086956521739130,0,2,0,0
2025-04-11 15:00:00+00,N623FB,2,1082,1829.7597042513863216,0,1,0,0
2025-04-11 18:00:00+00,N623FB,1,1067,1718.3458294283036551,0,1,0,0
2025-04-11 23:00:00+00,N622FB,1,1222,1805.4418985270049100,0,1,0,0
2025-04-12 00:00:00+00,N622FB,1,910,1798.8736263736263736,0,5,0,0
2025-04-12 02:00:00+00,N622FB,1,1025,1810.1707317073170732,0,1,0,0
2025-04-12 03:00:00+00,N622FB,1,1135,1699.1850220264317181,0,4,0,0
2025-04-12 03:00:00+00,N624FB,1,608,1908.2236842105263158,0,2,0,0
2025-04-12 04:00:00+00,N624FB,1,1299,2015.5311778290993072,1600,0,0,0
2025-04-12 05:00:00+00,N622FB,1,1398,1797.1745350500715308,0,4,0,0
2025-04-12 05:00:00+00,N624FB,1,145,1875.1724137931034483,0,5,0,0
2025-04-12 06:00:00+00,N622FB,1,848,1786.6450471698113208,0,4,0,0
2025-04-12 06:00:00+00,N624FB,1,736,2045.3125000000000000,0,2,0,0
2025-04-12 07:00:00+00,N624FB,1,1446,1970.7987551867219917,1475,0,0,0
2025-04-12 08:00:00+00,N622FB,1,1293,1790.1972157772621810,0,1,0,0
2025-04-12 08:00:00+00,N624FB,1,202,1873.2673267326732673,0,3,0,0
2025-04-12 09:00:00+00,N622FB,1,587,1866.7376490630323680,0,4,0,0
2025-04-12 13:00:00+00,N625FB,1,44,1767.0454545454545455,0,2,0,0
2025-04-12 14:00:00+00,N625FB,1,1229,1896.6029292107404394,0,1,0,0
2025-04-12 17:00:00+00,N625FB,1,401,1810.1620947630922693,1450,0,0,0
2025-04-12 18:00:00+00,N625FB,1,224,1966.2946428571428571,1575,0,0,0
2025-04-12 19:00:00+00,N625FB,1,151,1884.2715231788079470,1475,0,0,0
2025-04-12 23:00:00+00,N624FB,1,1003,2119.6410767696909272,0,2,0,0
2025-04-13 00:00:00+00,N624FB,1,1034,1955.4883945841392650,0,4,0,0
2025-04-13 01:00:00+00,N625FB,1,212,2068.0424528301886792,1650,0,0,0
2025-04-13 02:00:00+00,N624FB,1,1253,1975.4788507581803671,0,1,0,0
2025-04-13 02:00:00+00,N625FB,1,1231,2012.6523151909017059,0,2,0,0
2025-04-13 03:00:00+00,N622FB,1,677,1894.3870014771048744,0,1,0,0
2025-04-13 03:00:00+00,N624FB,1,766,1897.4869451697127937,0,4,0,0
2025-04-13 04:00:00+00,N622FB,1,1431,1924.0216631726065688,1475,0,0,0
2025-04-13 05:00:00+00,N622FB,1,171,1929.0935672514619883,0,2,0,0
2025-04-13 05:00:00+00,N624FB,1,1320,1981.7424242424242424,0,2,0,0
2025-04-13 06:00:00+00,N622FB,1,588,1889.4557823129251701,0,3,0,0
2025-04-13 06:00:00+00,N624FB,1,794,1992.5377833753148615,0,3,0,0
2025-04-13 07:00:00+00,N622FB,1,1471,1871.8388851121685928,1550,0,0,0
2025-04-13 08:00:00+00,N622FB,1,478,1902.5104602510460251,0,5,0,0
2025-04-13 08:00:00+00,N624FB,1,1246,1897.2913322632423756,0,1,0,0
2025-04-13 09:00:00+00,N624FB,1,743,1935.0942126514131898,0,3,0,0
2025-04-13 15:00:00+00,N625FB,1,1300,1794.6730769230769231,0,2,0,0
2025-04-13 16:00:00+00,N625FB,1,25,1463.0000000000000000,0,3,0,0
2025-04-13 18:00:00+00,N625FB,1,398,1930.5904522613065327,0,1,0,0
2025-04-13 19:00:00+00,N625FB,1,844,1996.6528436018957346,0,3,0,0
2025-04-13 23:00:00+00,N623FB,1,737,1971.5400271370420624,0,2,0,0
2025-04-14 00:00:00+00,N623FB,1,1288,1891.1102484472049689,0,4,0,0
2025-04-14 02:00:00+00,N623FB,1,1316,1839.4186930091185410,0,3,0,0
2025-04-14 03:00:00+00,N622FB,1,570,1751.0526315789473684,1525,0,0,0
2025-04-14 03:00:00+00,N623FB,1,1034,1810.0822050290135397,0,4,0,0
2025-04-14 04:00:00+00,N622FB,1,1340,1796.7910447761194030,1500,0,0,0
2025-04-14 05:00:00+00,N622FB,1,232,1975.3232758620689655,1500,0,0,0
2025-04-14 05:00:00+00,N623FB,1,933,1930.7341907824222937,0,3,0,0
2025-04-14 06:00:00+00,N622FB,2,495,1706.4646464646464646,0,3,0,0
2025-04-14 06:00:00+00,N623FB,1,657,1944.6347031963470320,0,3,0,0
2025-04-14 07:00:00+00,N622FB,1,1351,1699.9444855662472243,1375,0,0,0
2025-04-14 08:00:00+00,N622FB,1,241,1716.2863070539419087,0,4,0,0
2025-04-14 08:00:00+00,N623FB,3,935,1913.8502673796791444,0,4,0,0
2025-04-14 09:00:00+00,N623FB,3,288,1848.7847222222222222,0,7,0,0
2025-04-14 10:00:00+00,N623FB,1,1173,2181.3086104006820119,0,1,0,0
2025-04-14 11:00:00+00,N623FB,1,411,2185.7055961070559611,0,4,0,0
2025-04-14 15:00:00+00,N623FB,1,1124,1892.9270462633451957,0,1,0,0
2025-04-14 16:00:00+00,N623FB,2,114,1807.2368421052631579,0,2,0,0
2025-04-14 17:00:00+00,N622FB,1,1,0.00000000000000000000,0,1,0,0
2025-04-14 18:00:00+00,N623FB,1,570,1699.6929824561403509,1450,0,0,0
2025-04-14 19:00:00+00,N623FB,1,714,1833.1232492997198880,1425,0,0,0
2025-04-14 23:00:00+00,N622FB,2,1243,1812.3290426387771521,0,2,0,0
2025-04-15 00:00:00+00,N622FB,2,790,1856.2341772151898734,0,6,0,0
2025-04-15 01:00:00+00,N622FB,1,585,1824.0598290598290598,0,1,0,0
2025-04-15 02:00:00+00,N622FB,1,1456,1861.6243131868131868,1425,0,0,0
2025-04-15 03:00:00+00,N622FB,1,668,1657.2230538922155689,0,3,0,0
2025-04-15 03:00:00+00,N625FB,1,611,1961.7430441898527005,0,1,0,0
2025-04-15 04:00:00+00,N625FB,1,1324,1876.6993957703927492,1500,0,0,0
2025-04-15 05:00:00+00,N624FB,1,1473,1818.9069925322471147,0,2,0,0
2025-04-15 05:00:00+00,N625FB,1,328,1890.5487804878048780,0,5,0,0
2025-04-15 06:00:00+00,N624FB,1,1336,2263.9221556886227545,0,6,0,0
2025-04-15 06:00:00+00,N625FB,1,608,1921.3815789473684211,0,2,0,0
2025-04-15 07:00:00+00,N625FB,1,1384,1871.5679190751445087,1500,0,0,0
2025-04-15 08:00:00+00,N624FB,1,1153,1966.5654813529921943,0,2,0,0
2025-04-15 08:00:00+00,N625FB,1,406,2101.4778325123152709,0,5,0,0
2025-04-15 09:00:00+00,N624FB,1,1330,1769.3796992481203008,0,5,0,0
2025-04-15 12:00:00+00,N625FB,2,502,2413.7948207171314741,0,7,0,0
2025-04-15 15:00:00+00,N625FB,1,963,1834.0342679127725857,0,2,0,0
2025-04-15 18:00:00+00,N625FB,1,1284,1826.5186915887850467,1400,0,0,0
2025-04-15 19:00:00+00,N625FB,1,35,1556.4285714285714286,0,2,0,0
2025-04-15 23:00:00+00,N622FB,1,1172,1988.2039249146757679,1625,0,0,0
2025-04-16 00:00:00+00,N622FB,1,815,1908.7423312883435583,0,4,0,0
2025-04-16 02:00:00+00,N622FB,1,1066,2014.0712945590994371,0,3,0,0
2025-04-16 03:00:00+00,N622FB,1,785,2018.9808917197452229,0,4,0,0
2025-04-16 03:00:00+00,N625FB,1,630,1890.6349206349206349,0,1,0,0
2025-04-16 04:00:00+00,N625FB,1,1399,1663.1165117941386705,1375,0,0,0
2025-04-16 05:00:00+00,N624FB,1,1208,2000.1655629139072848,1600,0,0,0
2025-04-16 05:00:00+00,N625FB,1,110,1960.6818181818181818,0,1,0,0
2025-04-16 06:00:00+00,N624FB,1,773,2021.1836998706338939,0,3,0,0
2025-04-16 06:00:00+00,N625FB,1,520,2007.8846153846153846,0,5,0,0
2025-04-16 07:00:00+00,N625FB,1,1307,1794.6250956388676358,1575,0,0,0
2025-04-16 08:00:00+00,N624FB,1,1293,2163.3023975251353442,0,2,0,0
2025-04-16 08:00:00+00,N625FB,1,79,1968.0379746835443038,0,3,0,0
2025-04-16 09:00:00+00,N624FB,1,739,1923.5115020297699594,0,3,0,0
2025-04-16 13:00:00+00,N622FB,8,1139,2032.2651448639157155,0,9,0,0
2025-04-16 15:00:00+00,N622FB,1,1267,1970.4617205998421468,0,2,0,0
2025-04-16 16:00:00+00,N622FB,1,270,1801.5740740740740741,1500,0,0,0
2025-04-16 18:00:00+00,N622FB,1,1085,1769.6774193548387097,0,1,0,0
2025-04-16 19:00:00+00,N622FB,1,698,1704.8352435530085960,0,1,0,0
2025-04-16 23:00:00+00,N623FB,1,1227,2093.1947840260798696,0,1,0,0
2025-04-17 00:00:00+00,N623FB,1,656,2096.1509146341463415,0,2,0,0
2025-04-17 02:00:00+00,N623FB,1,1353,2074.6304508499630451,0,1,0,0
2025-04-17 03:00:00+00,N623FB,1,766,2000.1305483028720627,0,1,0,0
2025-04-17 03:00:00+00,N625FB,1,629,1893.3624801271860095,0,2,0,0
2025-04-17 04:00:00+00,N625FB,1,1259,2039.8927720413026211,1725,0,0,0
2025-04-17 05:00:00+00,N624FB,1,1372,1983.9650145772594752,1575,0,0,0
2025-04-17 05:00:00+00,N625FB,1,147,1967.0068027210884354,0,5,0,0
2025-04-17 06:00:00+00,N624FB,1,821,2048.3556638246041413,0,4,0,0
2025-04-17 06:00:00+00,N625FB,1,538,1909.4795539033457249,0,2,0,0
2025-04-17 07:00:00+00,N625FB,1,1322,1940.6959152798789713,1525,0,0,0
2025-04-17 08:00:00+00,N624FB,1,1381,1979.8153511947863867,0,1,0,0
2025-04-17 08:00:00+00,N625FB,3,122,1807.9918032786885246,0,5,0,0
2025-04-17 09:00:00+00,N624FB,1,1605,1746.6822429906542056,1575,0,0,0
2025-04-17 10:00:00+00,N624FB,1,143,1909.6153846153846154,0,4,0,0
2025-04-17 12:00:00+00,N625FB,1,124,1870.9677419354838710,1575,0,0,0
2025-04-17 13:00:00+00,N625FB,1,1175,1908.6382978723404255,0,2,0,0
2025-04-17 18:00:00+00,N625FB,1,1393,1786.6475233309404164,0,2,0,0
2025-04-17 19:00:00+00,N623FB,1,81,1872.5308641975308642,0,2,0,0
2025-04-17 19:00:00+00,N625FB,1,573,1890.6631762652705061,0,3,0,0
2025-04-17 20:00:00+00,N623FB,1,242,1989.0495867768595041,0,1,0,0
2025-04-17 22:00:00+00,N622FB,1,271,1838.4686346863468635,0,2,0,0
2025-04-17 23:00:00+00,N622FB,1,1463,1977.1189336978810663,1625,0,0,0
2025-04-18 00:00:00+00,N622FB,1,153,2118.9542483660130719,0,3,0,0
2025-04-18 01:00:00+00,N622FB,1,86,2000.8720930232558140,0,2,0,0
2025-04-18 02:00:00+00,N622FB,1,1453,1970.5953200275292498,1600,0,0,0
2025-04-18 03:00:00+00,N622FB,1,602,2255.8970099667774086,0,1,0,0
2025-04-18 03:00:00+00,N625FB,1,361,2031.8559556786703601,0,4,0,0
2025-04-18 04:00:00+00,N625FB,1,1432,1985.7541899441340782,1750,0,0,0
2025-04-18 05:00:00+00,N624FB,1,1447,1923.6523842432619212,0,2,0,0
2025-04-18 05:00:00+00,N625FB,1,220,2084.5454545454545455,0,5,0,0
2025-04-18 06:00:00+00,N624FB,1,851,1964.9236192714453584,0,4,0,0
2025-04-18 06:00:00+00,N625FB,1,656,1879.3445121951219512,0,2,0,0
2025-04-18 07:00:00+00,N625FB,2,1396,2008.0766475644699140,0,1,0,0
2025-04-18 08:00:00+00,N624FB,1,1352,1931.6752958579881657,0,1,0,0
2025-04-18 08:00:00+00,N625FB,1,538,2253.9962825278810409,0,2,0,0
2025-04-18 09:00:00+00,N624FB,1,253,2037.3517786561264822,0,5,0,0
2025-04-18 15:00:00+00,N625FB,1,1259,1978.0579825258141382,0,2,0,0
2025-04-18 16:00:00+00,N625FB,2,525,1887.6666666666666667,0,1,0,0
2025-04-18 18:00:00+00,N625FB,1,1316,1820.4027355623100304,1475,0,0,0
2025-04-18 19:00:00+00,N625FB,1,129,1940.8914728682170543,1525,0,0,0
2025-04-18 23:00:00+00,N622FB,1,1230,2072.5813008130081301,0,2,0,0
2025-04-19 00:00:00+00,N622FB,1,810,2029.5370370370370370,0,4,0,0
2025-04-19 06:00:00+00,N625FB,1,692,1928.0708092485549133,0,2,0,0
2025-04-19 07:00:00+00,N625FB,2,1150,1925.0000000000000000,0,14,0,0
2025-04-19 08:00:00+00,N624FB,1,1468,1697.3433242506811989,0,2,0,0
2025-04-19 08:00:00+00,N625FB,1,67,1894.0298507462686567,0,2,0,0
2025-04-19 09:00:00+00,N624FB,1,561,1889.6613190730837790,0,4,0,0
2025-04-19 14:00:00+00,N623FB,2,171,1602.3391812865497076,0,2,0,0
2025-04-19 15:00:00+00,N624FB,1,459,2047.6034858387799564,0,3,0,0
2025-04-19 16:00:00+00,N624FB,2,408,1771.1397058823529412,1300,0,0,0
2025-04-19 18:00:00+00,N624FB,2,1067,1872.5866916588566073,0,2,0,0
2025-04-19 20:00:00+00,N623FB,2,160,1656.8750000000000000,0,1,0,0
2025-04-19 22:00:00+00,N622FB,1,1,0.00000000000000000000,0,1,0,0
2025-04-19 23:00:00+00,N622FB,2,1325,1921.5471698113207547,0,3,0,0
2025-04-20 00:00:00+00,N622FB,1,484,2022.2107438016528926,0,5,0,0
2025-04-20 01:00:00+00,N622FB,1,85,1775.2941176470588235,0,2,0,0
2025-04-20 02:00:00+00,N622FB,1,1221,1890.2948402948402948,1500,0,0,0
2025-04-20 03:00:00+00,N622FB,1,536,1918.3768656716417910,0,3,0,0
2025-04-20 03:00:00+00,N625FB,1,388,1894.5231958762886598,0,1,0,0
2025-04-20 04:00:00+00,N622FB,1,1,0.00000000000000000000,0,1,0,0
2025-04-20 04:00:00+00,N625FB,1,1574,1696.1086404066073698,1400,0,0,0
2025-04-20 05:00:00+00,N622FB,1,1480,1646.2500000000000000,0,1,0,0
2025-04-20 05:00:00+00,N625FB,1,223,1668.8340807174887892,0,3,0,0
2025-04-20 06:00:00+00,N622FB,1,994,1660.2615694164989940,0,3,0,0
2025-04-20 06:00:00+00,N625FB,1,682,1570.7844574780058651,0,2,0,0
2025-04-20 07:00:00+00,N625FB,1,1341,1666.5361670395227442,1275,0,0,0
2025-04-20 08:00:00+00,N622FB,1,960,1696.8750000000000000,0,3,0,0
2025-04-20 08:00:00+00,N625FB,1,792,1562.7840909090909091,0,4,0,0
2025-04-20 09:00:00+00,N622FB,1,1313,1707.3686214775323686,0,4,0,0
2025-04-20 14:00:00+00,N624FB,8,663,1883.7104072398190045,0,10,0,0
2025-04-20 15:00:00+00,N624FB,7,488,1797.8483606557377049,0,12,0,0
2025-04-20 17:00:00+00,N624FB,1,986,1666.4553752535496957,0,4,0,0
2025-04-20 18:00:00+00,N624FB,1,407,1909.8894348894348894,0,3,0,0
2025-04-20 23:00:00+00,N625FB,1,1200,1795.6875000000000000,0,2,0,0
2025-04-21 00:00:00+00,N625FB,1,1208,2005.8360927152317881,0,5,0,0
2025-04-21 02:00:00+00,N625FB,1,1284,1836.2344236760124611,0,2,0,0
2025-04-21 03:00:00+00,N622FB,1,597,1559.0871021775544389,0,2,0,0
2025-04-21 03:00:00+00,N625FB,1,988,1935.0455465587044534,0,5,0,0
2025-04-21 04:00:00+00,N622FB,1,1289,1700.5236617532971296,1450,0,0,0
2025-04-21 05:00:00+00,N622FB,2,111,1810.8108108108108108,0,3,0,0
2025-04-21 05:00:00+00,N625FB,2,1229,1865.5004068348250610,0,5,0,0
2025-04-21 06:00:00+00,N622FB,1,620,1849.2741935483870968,0,1,0,0
2025-04-21 06:00:00+00,N625FB,1,868,1846.3997695852534562,0,3,0,0
2025-04-21 07:00:00+00,N622FB,1,1395,1862.9749103942652330,1075,0,0,0
2025-04-21 08:00:00+00,N622FB,1,97,1745.1030927835051546,0,3,0,0
2025-04-21 08:00:00+00,N625FB,1,1202,1914.3718801996672213,0,2,0,0
2025-04-21 09:00:00+00,N625FB,1,773,2153.6545924967658473,0,3,0,0
2025-04-21 13:00:00+00,N622FB,1,965,1933.7564766839378238,1450,0,0,0
2025-04-21 13:00:00+00,N625FB,1,852,2059.1549295774647887,1425,0,0,0
2025-04-21 14:00:00+00,N622FB,1,50,1523.5000000000000000,1250,0,0,0
2025-04-21 16:00:00+00,N622FB,1,1021,1588.4916748285994123,1275,0,0,0
2025-04-21 17:00:00+00,N622FB,1,391,1685.2941176470588235,1400,0,0,0
2025-04-21 19:00:00+00,N622FB,1,706,2060.2691218130311615,0,1,0,0
2025-04-21 20:00:00+00,N622FB,1,863,1891.9756662804171495,0,1,0,0
2025-04-21 23:00:00+00,N625FB,1,1162,2020.1161790017211704,0,2,0,0
2025-04-22 00:00:00+00,N625FB,1,829,1967.6417370325693607,0,6,0,0
2025-04-22 02:00:00+00,N625FB,1,1106,1953.1645569620253165,0,4,0,0
2025-04-22 03:00:00+00,N624FB,1,588,1972.0663265306122449,0,5,0,0
2025-04-22 03:00:00+00,N625FB,1,915,1980.7650273224043716,0,4,0,0
2025-04-22 04:00:00+00,N624FB,1,1266,1937.3222748815165877,1500,0,0,0
2025-04-22 05:00:00+00,N624FB,1,755,1750.7615894039735099,1550,0,0,0
2025-04-22 05:00:00+00,N625FB,1,1556,2135.2024421593830334,0,2,0,0
2025-04-22 06:00:00+00,N624FB,1,513,1892.7875243664717349,1600,0,0,0
2025-04-22 06:00:00+00,N625FB,1,1183,2005.2409129332206255,1625,0,0,0
2025-04-22 07:00:00+00,N624FB,1,1200,1868.5416666666666667,1550,0,0,0
2025-04-22 07:00:00+00,N625FB,1,42,1701.1904761904761905,0,3,0,0
2025-04-22 08:00:00+00,N624FB,1,246,1803.7601626016260163,0,3,0,0
2025-04-22 08:00:00+00,N625FB,1,1225,2055.5510204081632653,0,3,0,0
2025-04-22 09:00:00+00,N625FB,1,800,2127.1875000000000000,0,3,0,0
2025-04-22 14:00:00+00,N623FB,1,281,1658.2740213523131673,0,1,0,0
2025-04-22 15:00:00+00,N623FB,1,1005,1834.7014925373134328,1500,0,0,0
2025-04-22 19:00:00+00,N623FB,1,816,2025.3063725490196078,0,1,0,0
2025-04-22 20:00:00+00,N623FB,1,312,1899.9198717948717949,0,1,0,0
2025-04-22 21:00:00+00,N625FB,1,12,1456.2500000000000000,0,2,0,0
2025-04-22 22:00:00+00,N625FB,1,1442,2026.8030513176144244,1775,0,0,0
2025-04-22 23:00:00+00,N625FB,1,1136,1780.6338028169014085,0,5,0,0
2025-04-23 01:00:00+00,N625FB,1,883,2027.4348810872027180,0,3,0,0
2025-04-23 02:00:00+00,N625FB,1,1469,2089.2614023144996596,0,3,0,0
2025-04-23 03:00:00+00,N624FB,1,470,1865.9574468085106383,0,2,0,0
2025-04-23 04:00:00+00,N624FB,1,1462,1830.6771545827633379,1550,0,0,0
2025-04-23 05:00:00+00,N624FB,1,132,1962.3106060606060606,1600,0,0,0
2025-04-23 05:00:00+00,N625FB,1,1343,1982.8741623231571109,0,3,0,0
2025-04-23 06:00:00+00,N624FB,1,537,1892.9702048417132216,0,5,0,0
2025-04-23 06:00:00+00,N625FB,1,798,2055.6390977443609023,0,4,0,0
2025-04-23 07:00:00+00,N624FB,1,1333,1909.4898724681170293,1625,0,0,0
2025-04-23 08:00:00+00,N624FB,1,353,2000.0000000000000000,0,3,0,0
2025-04-23 08:00:00+00,N625FB,1,1327,1985.1921627731725697,1600,0,0,0
2025-04-23 09:00:00+00,N625FB,1,516,2045.8333333333333333,0,4,0,0
2025-04-23 13:00:00+00,N624FB,1,88,1973.2954545454545455,0,1,0,0
2025-04-23 14:00:00+00,N623FB,1,40,1825.0000000000000000,0,1,0,0
2025-04-23 14:00:00+00,N624FB,3,350,1781.5714285714285714,0,2,0,0
2025-04-23 15:00:00+00,N623FB,1,1408,1920.8096590909090909,1650,0,0,0
2025-04-23 15:00:00+00,N624FB,2,166,1955.7228915662650602,0,1,0,0
2025-04-23 16:00:00+00,N623FB,2,88,1833.2386363636363636,0,3,0,0
2025-04-23 16:00:00+00,N624FB,1,431,1777.3201856148491879,1675,0,0,0
2025-04-23 17:00:00+00,N624FB,1,179,1813.4078212290502793,1525,0,0,0
2025-04-23 18:00:00+00,N623FB,1,1354,2023.2274741506646972,0,2,0,0
2025-04-23 19:00:00+00,N623FB,1,390,2022.7564102564102564,0,2,0,0
2025-04-23 23:00:00+00,N625FB,1,1158,1978.6269430051813472,0,3,0,0
2025-04-24 00:00:00+00,N625FB,1,1027,2211.5628042843232717,0,4,0,0
2025-04-24 02:00:00+00,N625FB,1,1130,2026.2168141592920354,0,2,0,0
2025-04-24 03:00:00+00,N624FB,1,634,1925.2365930599369085,0,3,0,0
2025-04-24 03:00:00+00,N625FB,1,1114,1998.0251346499102334,0,3,0,0
2025-04-24 04:00:00+00,N624FB,1,1351,1902.7202072538860104,1650,0,0,0
2025-04-24 05:00:00+00,N624FB,1,170,2027.5000000000000000,1575,0,0,0
2025-04-24 05:00:00+00,N625FB,1,1227,1968.6022819885900570,0,4,0,0
2025-04-24 06:00:00+00,N624FB,1,709,1859.1325811001410437,0,5,0,0
2025-04-24 06:00:00+00,N625FB,1,851,1989.3360752056404230,0,5,0,0
